January 18, 2017	USA TODAY	After Donald Trump's inauguration, his wife, Melania, will return home to their gilded penthouse in New York -- leaving much of the work traditionally associated with the unpaid and often thankless role of first lady to her stepdaughter Ivanka. Of course, the full-time non-job of chief hostess and domestic diplomat has been evolving ever since Martha Washington held it. She complained in a letter to her niece that "I think I am more like a state prisoner than anything else, there is certain bounds set for me which I must not depart from."  Asked during a joint appearance with Laura Bush in Tanzania whether she ever felt that way, Michelle Obama answered that though the "best job in the world" does have "prison elements,'' she had nothing to complain about. Do I have to remind you of the outraged headlines that followed? Breitbart's was "White House 'prison': The Obamas love the perks, hate the office." It's not hard to understand why Mrs. Trump might want to minimize our opportunities to analyze her hairstyle and travel at taxpayer expense, and whether any down-market shopping trips are for real or for show. It's not unprecedented for a first daughter to act as first lady, either: The daughters of Thomas Jefferson and John Tyler, Andrew Jackson's niece and Martin Van Buren's daughter-in-law all did so for widowed presidents. Zachary Taylor's daughter filled in for her ailing mother, and James Buchanan's niece did the honors for her bachelor uncle. The public role of first lady has expanded considerably, though. And one of its chief functions has always been to divert and absorb some of the criticism that might otherwise accrue to the president. Much of the disparagement has been monumentally unfair. London-born Louisa Adams, John Quincy Adams' wife, was derided for having an English mother. Andrew Jackson's wife, Rachel, whom he felt had been hounded to her death just before his inauguration, was briefly a bigamist, yes, but she hadn't known her ex hadn't gone through with their divorce. Mary Todd Lincoln may have been a one-woman economic stimulus program, but she did not deserve to be accused of treason, or committed to an asylum by her only surviving child. Eleanor Roosevelt was hated for her activism, and Mamie Eisenhower was considered too inactive. Admired as Jackie Kennedy was, the same clothes that made her a fashion icon also got her painted as a spendthrift. Nancy Reagan was dubbed "Queen Nancy" for loving couture, buying White House china, and other perceived sins that were only forgiven after she sang about them self-deprecatingly at a press dinner. When Hillary Clinton was first lady, both she and her husband were effectively accused of being serial killers. The surprise is not that Melania Trump seems to be able to resist the allure of life in the White House, but that the de facto retirement of the role as we've known it has occasioned little conversation beyond the initial sniping about her decision to let her son finish the year in his school in Manhattan. Doubtless that's at least in part because her husband's critics are already fully employed. Amid worries about his potential conflicts of interest and admiration for Russian dictator Vladimir Putin, it's hard to get too excited about her whereabouts. Whatever the reason, I'm glad Melania Trump has been able to signal she'll stay off the public stage more than on it without exciting too much pushback. (And if putting your son's welfare first isn't a good reason, then what was the feminist movement about?) Moreover, I'm glad that she's retiring the role itself, for now anyway. Michelle Obama certainly served admirably, focusing on what you'd think would have been the wildly uncontroversial issues of military families and proper nutrition. But the same cannot be said of her detractors, whose repeated racist potshots only made her "when they go low, we go high" response all the more impressive. This is certainly not the reimagining of the job expected by those who were hoping to see Bill Clinton serving as "first gentleman." But when, not if, a woman is elected president, her spouse will be able to thank all his predecessors for showing the many different ways his job can be done. And Mrs. Trump for showing that it doesn't have to be done at all. Melinda Henneberger, a member of USA TODAY's Board of Contributors, joins The Kansas City Star editorial board Monday. 
September 9, 2016	USA TODAY	Controversial director Oliver Stone gives bad reviews to both major presidential candidates, saying Democrat Hillary Clinton "scares me" because of her hard-line foreign policies, and Republican Donald Trump is "too erratic" for the Oval Office.  Stone faulted Clinton and Trump for ignoring  issues such as the government's cyberwarfare and surveillance capabilities, the focus of his new movie, Snowden. The biopic, out Sept. 16, is the chronicle of National Security Agency whistle-blower Edward Snowden, the contractor who lives in Moscow after leaking classified documents in 2013 that revealed massive government surveillance of Americans as well as foreigners. "These candidates have not talked about cyberwarfare and Snowden. They are staying away from it," Stone said Thursday. "What kind of election is this? ... It's trivial, superficial." The Oscar-winning Stone, who made critically acclaimed box-office hits such as Wall Street and Platoon, has been at the center of numerous controversies over the story lines of his films on political subjects such as John F. Kennedy's assassination, Richard Nixon and George W. Bush. Handicapping the  election, Stone said, "I don't think Trump has a chance." The director said, "I will eat my hat -- I don't have a hat. I will eat my (expletive) shirt if he wins." Under a Clinton presidency, Stone said, "we're in for an even rockier road: more war, more violence, more death." Stone said he might vote for Green Party candidate Jill Stein or Libertarian Gary Johnson. Stone  agreed with Trump that the NATO alliance should be re-examined now that its original enemy, the Soviet Union, no longer exists. Asked whether he has another political project in mind, Stone said with a laugh, "Make fun of Hillary Clinton. ... Trump is not as much a threat, but a good comedy on Hillary." Stone said he hopes Snowden will focus the public's attention on U.S. cyberwarfare programs that are  used as  weapons against countries around the world. The movie details the extent of U.S. covert activities in this field. In one scene, a cyberwarfare team in Hawaii accidentally causes a power blackout throughout Syria in 2012, but the United States blamed the outage on Syrian President Bashar Assad, who is fighting a rebellion. Stone said he talked to Snowden nine times to make sure the movie provided an accurate account of the classified programs Snowden had been assigned to or knew about. The director complained that the United States accuses  Russia, China and North Korea of hacking U.S.  computers but is mum about its own hacking. Americans need to re-examine government policies that have led to so many wars and own up to a troubled history, Stone said. In a twist on Trump's "Make America great again" slogan, he said, "We need to think about what we are. Let's make America honest again." 
November 10, 2016	USA TODAY	Donald Trump entered the 2016 presidential race as an underdog. His surprise victory over Hillary Clinton prompted foreign observers to say that their worst fears about the contentious U.S. election were realized.  "After Brexit and this election, anything is now possible. A world is crumbling before our eyes. Vertigo," France's ambassador to the United States, Gerard Araud, tweeted as it became clear that the billionaire businessman and reality TV star would win the world's most powerful post. Araud's reference to Britain's exit from the European Union -- the Brexit -- was a nod to another vote, also fought on a political battlefield that pitted the political establishment's support for open borders and global trade against strong populist support for nationalism and isolation. In both cases, voters upended pollsters' and pundits' predictions. "It's not just about him. It's about who he will, and has, emboldened," said Samantha Shannon, a popular British writer. "Everything about this feels identical to Brexit." Trump has touted a vision of a more isolationist American foreign policy that would represent a fundamental break with decades of internationalism. His proposals include making U.S. military support for NATO, a cornerstone of global security since World War II, conditioned on the financial support of the alliance's members. Chinese state media were quick to cast the election as the embodiment of America's democracy in crisis in contrast to China's perceived stability under authoritarian rule. "The majority of Americans are rebelling against the U.S.'s political class and financial elites," the official Communist Party newspaper People's Daily said in a commentary. In Russia, where the government has been accused by U.S. intelligence officials of trying to meddle in the election through cyber mischief, Muscovite Alexei Anatsky, who works in the IT industry, said, "Real life is turning out far less funny than it seemed a while ago. We had an idea of how people think in New York and San Francisco. Now we are seeing how more than half of the country thinks." Global markets expressed shock at Trump's win. Dow stock futures on Wall Street plunged more than 4% before recovering. In Tokyo, the Nikkei index nosedived 5.4%, its largest drop in years. European shares also plummeted. The Mexican peso started plunging as soon as it became clear that Trump had won the key battleground states of Florida, Ohio and North Carolina -- indicators of his eventual victory. Mexico's central bank had called a Trump win a possible "hurricane" for the peso and created a contingency plan to respond. Trump has referred to some Mexican migrants as rapists and criminals and vowed to build a wall along the U.S. border paid for by Mexico, a pledge that has angered many Mexicans. Contributing: Anna Arutunyan in Moscow, David Agren in Mexico City, Petra Sorge in New Delhi, Kirk Spitzer in Tokyo, Shira Rubin in Tel Aviv, Thomas Maresca in Ho Chi Minh City 
November 10, 2016	USA TODAY	Donald Trump will get his chance to be  "the greatest jobs president that God ever created," as he promised during the campaign, but his  path to employment supremacy is shrouded in uncertainty.  The Republican real-estate baron and reality TV star's ascension to the White House caps a campaign that featured his pledge to spark a massive increase in employment and to lure manufacturing jobs back from overseas. He struck a chord with working-class white voters who flocked to the polls to back him. "Our thesis this year was, 'angry' is the new hope -- largely on the idea that the lack of economic growth was generating anger among the voters themselves," said Dan Clifton, head of policy research for market research firm Strategas. "What we're seeing is a great degree of political volatility that has stemmed from this economic volatility." Trump's promises to punish U.S. companies for outsourcing work, slap tariffs on certain foreign goods and renegotiate free-trade agreements were among his principal objectives. Whether those proposals will  spark job growth -- and whether they're achievable at all -- is debatable. Gary Burtless, a senior fellow at the Brookings Institution, said raising tariffs on imports from countries such as China and Japan could temporarily boost U.S. jobs. But in the long run, "are these policies going to frighten business leaders and investors about the wisdom of U.S. policymaking?" Burtless  asked in an interview. The best bet to spark quick job growth might be a bipartisan deal on infrastructure investment, Burtless said. That could include roads, bridges and water pipelines -- areas in which the presidential contenders shared some common ground. "We are currently in a phase where public investment in infrastructure has been declining," Burtless said. "If you think the country really does have a lot of underemployment, it does seem a strange time to scale back infrastructure." Trump's economic advisers floated a proposal last month that would provide tax credits to investors who acquire infrastructure bonds, arguing that $167billion in private investments could spark $1 trillion in infrastructure investment. But, "if he pays for this infrastructure boost by gutting spending elsewhere, he'll ruin the job creation impact," said Josh Bivens, director of research and policy for the Economic Policy Institute. One pragmatic way to fight back against globalization is to bolster education of highly skilled workers at home. The USA is trailing on that front. In India, growth in the number of people with "higher skills" is projected at 14.6% from 2015 through 2020, compared with 11.2% for the USA during that period, according to market research firm Euromonitor International. During the campaign, Trump decried the North American Free Trade Agreement that hastens economic activity between the USA, Mexico and Canada. He blasted companies such as Dearborn, Mich.-based automaker Ford Motor for launching plants in Mexico.
December 20, 2016	USA TODAY	No administration in history has been as fraught with financial conflicts of interest as the incoming Trump administration, from the president-elect on down. It is likely to be one of the most scandal-ridden in memory if these conflicts are not dealt with.  We have had wealthy presidents  and Cabinet officials before, but Donald Trump and his nominees shatter all records when it comes to scale of wealth, investments and potential conflicts. Most presidents' wealth was primarily domestic, and they created genuine blind trusts to manage their conflicts. Though no one knows for sure, because Trump refuses to release his tax returns, his vast empire is probably in the billions and spans the globe, with investments tracked so far in more than 20 countries. All these nations have a stake in U.S. foreign policy and would like to influence the U.S. worldview. China, Qatar, Saudi Arabia, Azerbaijan, Philippines, India, Turkey and others want something from America. Now they have a personal financial connection to the incoming president. Dozens of representatives from the ethics community have asked Trump to divest himself of  financial conflicts, especially  foreign investments, and move his wealth into a genuine blind trust run by an independent executor, not by his family. So far, he is sending opposite signals. The federal statute, which requires officials to avoid conflicts of interest, applies to everyone except the president and vice president. The Emoluments Clause of the Constitution is not quite so forgiving. The Founding Fathers feared foreign governments currying favor with officials by throwing gifts at their feet. They wrote right into the Constitution that officials cannot "accept of any present, emolument, office or title, of any kind whatever, from any king, prince or foreign state." Trump's Cabinet nominees bring their own weighty conflicts. Titans of industry will in some cases be taking over the very agencies that oversee their businesses.  They will be ripe for charges of self-dealing unless they take extraordinary precautions that go beyond the blind trust required by law. These precautions are already in place with President Obama's ethics Executive Order 13490. It requires all presidential appointees to sign an ethics pledge that they will recuse themselves from taking official actions that directly and substantially impact their former employers or clients of the last two years. The new president could extend Obama's rules for his own Cabinet officers. Trump has proposed  reasonable revolving-door restrictions on those who leave his administration. He must now do the same for those coming into it. That includes managing his own conflicts through divestiture and a genuine blind trust. Craig Holman, the government affairs lobbyist for Public Citizen, has worked on President Obama's executive order on ethics and other revolving-door issues. 
January 18, 2017	USA TODAY	If elephants could trumpet for joy, there would have been a resounding crescendo Dec. 30 when China announced that it will close its domestic commercial ivory market this year. In 2015, Presidents Xi Jinping and Obama stood together and announced their intention to close their respective ivory markets. America implemented a near total ban last June.  Trade between countries is already prohibited, and now China's decision to cease domestic commercial ivory sales adds much needed teeth to that ban. Additionally, law enforcement efforts to stop the illegal trade will be enhanced along with public education on the ecological damage of purchasing ivory. Conservationists have called the Chinese ban a game changer, with ivory traffickers now staring at a giant "out of business" sign by their largest customer. The International Union for Conservation of Nature has voted  to urge all governments to close their domestic ivory markets. The Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) has adopted a resolution recommending the same. The seeds of this global movement began 28 years ago when, as secretary of State under President George H.W. Bush, I was proud to have been part of American leadership in an effort to ban the international ivory trade through CITES.  Elephant numbers, which had been declining steadily due to poaching, began to stabilize. Over time, however, the ban was weakened and undermined through approval of one-off sales of ivory stockpiles, as well as the development of a thriving black market trade. Coupled with growing wealth in China and the increased demand for luxury goods such as ivory, traffickers and organized crime networks began wholesale slaughtering of elephants. According to the Wildlife Conservation Society, this has resulted in as many as 35,000 elephants killed annually -- or 96 a day. A recent census puts the number of African elephants at 400,000, down from 1.2 million three decades ago. It's estimated that forest elephants, which are restricted to the Congo Basin in Central Africa, will need 100 years to recover from an onslaught of poaching that began in 2002. As China moves to implement its market closure, we need to ensure that  bans are policed effectively. Further, more resources are needed to stop the killings and put the traffickers out of business. Other countries with legal domestic ivory markets should follow China's lead and close their markets, particularly Japan and other Asian countries where demand for ivory is high. I applaud China and encourage it to strongly enforce its ban. And I urge the Trump administration to restore the bipartisan efforts and American leadership that will help elephant populations begin the long road to recovery.
April 28, 2016	USA TODAY	As anyone who watches reality television knows, the genre might be entertaining, but its correlation to actual reality is tenuous. Which is a good place to start with the much-awaited foreign policy speech delivered Wednesday in Washington by  candidate Donald Trump to burnish his presidential credentials.  As with The Apprentice, the show that helped him become a household name, the Republican front-runner sought to provide appealing fare for a certain demographic. In this case, the primary audience was voters opposed to trade, resentful of immigrants, distrustful of foreign governments and wistful for a time when America wielded more power in a simpler world. In reaching out to this group, Trump vividly portrayed a world that does not exist: America's allies would be more respectful after being lectured to, while its enemies would be dealt with by bluster. China would fall into line after enduring unspecified economic pressure. And troubled regions of the world would be stabilized through American disengagement. Inexplicably, Trump declared that "America First" would be "the overriding theme" of his administration's foreign policy. A non-interventionist approach might have its merits in certain situations. But the America First movement got its name espousing an isolationist approach at exactly the wrong moment, urging the United States to stay out of World War II as Adolf Hitler was rampaging through Europe. Trump's secondary audience was the foreign policy elite, the equivalent of TV critics. And the early reviews were harsh. On CNN, foreign policy experts Fareed Zakaria and David Rothkopf used the same word to describe the speech: incoherent. Fellow Republican Lindsey Graham tweeted, "Not sure who is advising Trump on foreign policy, but I can understand why he's not revealing their names." In Trump's worldview, things happen because he says they will. He made a number of proclamations to this effect. His unspecified plan to defeat the Islamic State terrorist group echoed Richard Nixon's secret plan in 1968 to win the Vietnam War. ISIL "will be gone if I'm elected president," Trump vowed, "And they'll be gone quickly. They will be gone very, very quickly."
October 20, 2016	USA TODAY	Donald Trump is ending his presidential bid the same way he began it: Defiant and provocative, breaking campaign norms and ignoring experts' advice -- and becoming the nation's first presidential nominee in memory to say he wouldn't necessarily accept the election returns on Nov. 8. At the third and final debate in Las Vegas on Wednesday, Trump ticked off a list of grievances: Voter fraud he claims could let millions of ineligible people cast ballots. Charges of sexual misconduct against him that he said were "probably" generated by opponent Hillary Clinton's campaign. A news media he labeled as corrupt. And the stunning suggestion that he just might not concede the election if he lost.  "I will look at it at the time," the Republican nominee told moderator Chris Wallace of Fox News. "I'll keep you in suspense." With charge and countercharge -- each accusing the other of being "unfit" for the White House -- it was the most brutal presidential debate of the television age. The candidates did not shake hands before the debate began or when it ended. At this point, winning the White House would require the billionaire businessman to stage the most dramatic political comeback in modern American history. Clinton's national lead is the largest any candidate has held in decades three weeks before Election Day. But his fierce new message -- that journalists and the political establishment are working in collusion against him to rig the election -- helps guarantee that his campaign will have a continuing impact even if Clinton prevails. In some ways, Trump is like a bull trying to make sure as many teacups as possible are shattered before he leaves the china shop. Indeed, he didn't seem to be making much of an effort during the debate to reach out to independents and other swing voters by adopting a more presidential mien or to reassure skeptical voters that he had the temperament for the job he seeks. "Such a nasty woman," he muttered while Clinton was speaking. Citing investigations into her use of a private email server when she was secretary of State, he called her a "liar" who "shouldn't be allowed" to run for president. He flatly denied allegations of aggressive sexual misconduct from about a dozen women who have come forward since the second debate. "It was lies and it was fiction," he said. "I think they want either fame or her campaign did it," pointing at Clinton. "Every time Donald doesn't think things are going in his direction, he claims everything is rigged against him," Clinton said. She said she was "appalled" by his unwillingness to promise to accept the election results: "He is denigrating; he's talking down our democracy." Of course, Clinton had her own difficulties. She was on the defensive over the WikiLeaks release of thousands of emails to and from John Podesta, now her campaign chairman, that among other things contain purported excerpts from cozy speeches she delivered to big bankers. She denied allegations that there had been conflicts in interest in fundraising by the Clinton Foundation while she was secretary of State. His burn-down-the-house strategy is designed to excite his core supporters and discourage Clinton's supporters from showing up to vote. It also is likely to have an impact after the election on a President Hillary Clinton, if she wins, and on a divided Republican Party. The discontent he has tapped more effectively than any other political figure this year, winning him the GOP nomination against the odds, isn't going away after the ballots are counted. Trump's allegations of a fixed election, while not backed by evidence, could raise questions among some about the legitimacy of Clinton's victory, just as his discredited suggestions that Barack Obama wasn't born in the U.S. raised questions. His accusations of criminal misconduct, which prompts chants of "Lock Her Up!" at his rallies, could encourage congressional Republicans to demand investigations of the new president. His hard line on immigration and trade could make it more difficult for GOP lawmakers to consider compromises that would help get legislation passed. He has changed the political landscape itself -- blurring the lines between politics and celebrity and crossing the boundaries about what is appropriate to say and do in a  campaign. "Trump has created a roiling force that will make national politics and policymaking an even bumpier ride than it has been in recent years," predicts Steven Schier, a political scientist at Carleton College in Northfield, Minn., and co-author of Polarized: The Rise of Ideology in U.S. Politics. He calls it "a new populist movement that will vex the GOP and challenge Hillary Clinton throughout her first term, should she be elected." 
July 18, 2016	USA TODAY	The Republican and Democratic conventions the next two weeks are likely to highlight the sharply divergent economic visions of presidential candidates Donald Trump and Hillary Clinton and prompt closer scrutiny of their plans.  At the Republican gathering in Cleveland this week, Trump is expected to lay out his swashbuckling blueprint for shaking up the status quo. The real estate mogul has advocated slashing both personal and business taxes, including for the wealthy, aggressively confronting China on trade, and repealing much of the Dodd-Frank financial reform law. Clinton is largely proposing to maintain and tweak the Obama administration's policies by raising taxes on the wealthy, investing in infrastructure, lifting the minimum wage and toughening financial reform. Here's a breakdown: Proposes streamlining the seven tax brackets into three, with the top rate falling to 25% from 39.6%. All Americans would pay less in taxes, with the lower-income owing nothing. But high-earning households, who tend to spend less of their savings, would derive the biggest benefits, according to the Tax Policy Center. Itemized deductions would be sharply curtailed. The corporate tax rate would fall to 15% from 35%, while the rate for smaller businesses that now pay the personal income tax rate would also drop to 15%. In exchange, most tax breaks would be scrapped. Companies that have stockpiled earnings overseas with their foreign units to avoid U.S. taxes would pay a one-time 10% tax, as well as taxes on future foreign profits. Impact: The lower rates for both households and companies initially would spur more consumer spending and business investment. And the decline in the corporate rate theoretically should make the U.S. more competitive with other countries, attracting multinationals and creating jobs. Moody's Analytics estimates the economy would grow 3.7% in 2017 under Trump's plan, vs. 3% under current law. But the overhaul would cut federal revenue by $9.5 trillion over 10 years, the TPC estimates. Trump has said the loss could be offset by closing tax loopholes, increased income in a more vibrant economy and eliminating government waste, fraud and abuse. But both Moody's and Oxford Economics say the bulk of the gap would have to be financed by more borrowing that swells the deficit. That would cause interest rates to spike, dampening borrowing by both households and businesses and triggering a recession. "That swamps any benefits you get from lower taxes," says Moody's chief economist Mark Zandi. Oxford estimates the economy would slide into recession in 2018, and 3 million fewer jobs would be created during his term compared to the status quo. Dan Mitchell, senior fellow at the conservative Cato Institute, says the lower tax rates would be a boon for the economy and could be funded by eliminating some federal departments. Calls for raising taxes on high-income households, with nearly all of the increases borne by the top 1%, TPC estimates. Clinton hasn't yet echoed President Obama's call to trim the corporate tax rate to 28%, but Zandi believes she ultimately will adopt a similar plan, making the U.S. more competitive. Like Trump, Clinton intends to discourage the practice of merging with a foreign company to avoid U.S. taxes. Most of the company would have to be owned by foreign shareholders to get the tax benefit. Tax credits also would be offered to businesses that hire apprentices, share profits with employees or invest in communities that face manufacturing job losses. Impact: The tax proposals would increase federal revenue by $1.1 trillion over the next decade, the TPC says. The windfall would be spent on initiatives such as paid family leave, education and economic development. Zandi says the tax plan largely would be neutral for the economy. Oxford economist Gregory Daco says the spending programs would provide a modest boost to growth. Is taking a bareknuckled approach to the nation's massive trade deficit with China. He wants to declare China a currency manipulator because of its past efforts to push down the value of the yuan, bolstering its exports at the expense of U.S. shipments to China. He has threatened to slap a 45% tariff on Chinese imports and a 35% tariff on Mexican imports. He opposes the Trans-Pacific Partnership deal with Pacific Rim countries, which Congress has not ratified. Impact: Such hefty duties would almost certainly trigger retaliation from China and Mexico, crimping exports to those countries and hurting U.S. economic growth, Zandi says. Trump has said he's aiming to bring thousands of manufacturing jobs back to the U.S. from China. But Zandi says it's unlikely companies will take such a step given the uncertainty of how long the tariffs would remain in place. And Daco says U.S. companies doing business in China would be unlikely to quickly shift to the U.S., where they'll have to pay significantly higher wages. Also, large tariffs would increase U.S. consumer prices by 3% within 18 months, Zandi says. Yet Trump has called his threats a negotiating strategy. And Cato's Mitchell says it could be effective if it works. Says she wants to crack down on Chinese currency manipulation, and her website says she'll "stand up to Chinese abuses." She has not been specific but says she'll triple the number of trade enforcement officers. She initially supported the Trans-Pacific trade deal but reversed herself during her campaign against Bernie Sanders. Impact: Would largely retain President Obama's open trade policies that have supported U.S. exports, Zandi says. Initially said he opposes a hike in the $7.25-an-hour federal minimum wage. Months later, he said he supports a higher pay floor for American workers but would prefer to leave it to the states. Supports a boost in the federal minimum wage to $12 an hour. Also says she'll encourage states and localities to go further. Impact: A Congressional Budget Office study in early 2014 found that increasing the federal minimum to $10.10 an hour within two years would lift 900,000 people out of poverty but result in 500,000 fewer jobs. Daco, however, says that if the increase is implemented gradually, it would just modestly temper hiring while boosting consumer spending. Doesn't have a specific proposal but says he has discussed a "trillion-dollar rebuilding plan" to revamp the nation's crumbling highways, bridges, airports and waterways, according to New York magazine. Impact: Trump says the initiative would create 13 million jobs, in line with the jobs candidate Bernie Sanders said his $1trillion infrastructure plan would generate. Each dollar invested in infrastructure bolsters productivity and increases gross domestic product by about $1.23 a year later, Moody's says. The question is how Trump would pay for the program while cutting more than $9 trillion in tax revenue. Wants to spend $275 billion over the next five years and create a $25 billion infrastructure bank to support projects. Would fund the plan by closing corporate tax loopholes. Says he would dismantle most of the 2010 law passed in the wake of the financial crisis. It created the Consumer Financial Protection Bureau and requires large banks to keep more capital buffers, among other things. He has said it has restricted bank lending. Impact: Modification of targeted provisions in the law could bolster economic growth, Daco says. But a wholesale repeal would wreak havoc for banks, which have spent millions to implement it, Zandi says. Would defend the law and expand it by imposing a "risk fee" on the largest banks, toughen a rule that bars them from making risky trades with their own accounts and tax high-frequency trading. Impact: Additional constraints on financial firms could have a small negative effect on the economy, Daco says, while further reducing the odds of another crisis. 
November 14, 2016	USA TODAY	President Obama began his presidency with a series of foreign trips that critics derided as an "apology tour." Now, just a week after voters repudiated that presidency by turning the White House over to a bitter rival, Obama departs for what might be described as a humility tour. His visits to Greece, Germany and Peru this week will deal with a wide range of American issues abroad -- all of them cast in a new light by one big development back home: the election of Donald Trump.  "Of course, the Europeans are all mouths agape. 'How did this happen? What does it mean?'" said Kurt Volker, the former U.S. permanent representative to NATO in the Bush and Obama administrations who spent election night in Berlin. When Obama was the president-elect, he often reminded people that the United States only has "one president at a time." And while White House aides say he'll be "running through the tape" until Jan. 20, they also acknowledged that Trump's election looms over the agenda. "Look, we certainly expect that the election will be the primary topic on people's minds everywhere we go," said deputy national security adviser Ben Rhodes. One of the most important, he said, is the NATO alliance itself.  Trump has said he would reconsider the alliance if other member countries don't pay their share of common defense expenditures, 2% of gross domestic product. Only five countries -- the United States, Greece, the United Kingdom, Estonia and Poland -- meet that benchmark. "On both sides of the Atlantic, we face the task of ensuring that our political institutions and economic policies are responsive to our people, many of whom feel that they have been hurt by globalization and trade," Obama said in an interview published Sunday in the Athens newspaper I Kathimerini. "My message -- especially with my visit coming so soon after a hard-fought election campaign in the United States -- will be that as our nations confront these challenges together, Americans continue to place enormous importance on our alliance with Greece." Obama's week-long foreign trip -- the last one scheduled before he leaves office -- will stop in three cities: Athens.  Obama will express support for Greece's economic reforms in the wake of the euro debt crisis as he meets with Greek Prime Minister Alexis Tsipras  on Tuesday. But the highlight of the visit is a speech on globalization -- a speech that was planned before the election result, but will take on new resonance after Trump's victory. "That will include, frankly, acknowledgment  of our election results, the Brexit election results," said Rhodes, Obama's chief foreign policy speechwriter. Berlin. Obama's trip to Hanover  in April was supposed to be his last visit to Germany. So the addition of one  final trip -- his sixth overall, more than any country except France -- underscores the  importance of German Chancellor Angela Merkel. Obama will meet with Merkel Thursday and hold a joint press conference followed by a private dinner. The leaders of the United Kingdom, France, Italy and Spain  also will travel to Berlin for meetings Friday on the Islamic State, Europe's migration issues, Syria and Ukraine. Lima, Peru. The European legs were relatively late additions to the  schedule, and were planned around the Asia-Pacific Economic Cooperation Summit. Obama will meet with the 21 APEC countries on Sunday,  and a smaller group of 12 nations who signed on to the Trans-Pacific Partnership Saturday. White House aides said they understand  Trump's election has changed the equation on U.S. ratification of the deal. "But we continue to think that these types of deals make sense, simply because countries like China are not going to stop working on regional agreements," said deputy national security adviser Wally Adeyemo. Obama  also will hold a town hall for young leaders, and meet separately with Peruvian President Pedro Pablo Kuczynski, Chinese President Xi Jinping and Australian  Prime Minister Malcolm Turnbull. 
November 22, 2016	USA TODAY	The Chevrolet Bolt EV, Tesla Model 3 and electric vehicles in general face a radically new regulatory and political playing field as a professed climate change skeptic prepares to occupy the White House. The budding Trump administration so far has been short on policy specifics. But just two days after the election, automakers' chief lobbying group, the Alliance of Automobile Manufacturers, urged the Trump transition team to revise not only the fuel economy standards, but also the Obama administration's autonomous vehicle standards, on the grounds that they could cost its member companies billions of dollars. "The short answer is that we don't know what will happen with the Trump administration and electric vehicles," said Dave Reichmuth, senior engineer for the Union of Concerned Scientists clean vehicles program. "It might be awhile before we understand the policy priorities for the new administration."  Reichmuth points out that the EV tax credit is embedded in the larger federal tax code, so removing it would require action from Congress. So it's not likely to be changed soon, even if that was the direction that was chosen. It's worth noting that many of the cars receiving the credit come from U.S. assembly lines -- Tesla in Fremont, Calif., the Volt and Bolt in the Detroit area  and the Nissan Leaf in Smyrna, Tenn. None of this will shake automakers' resolve to advertise and sell these plug-in vehicles. The Bolt EV comes off a week when it won two Car of the Year awards, one from Motor Trend, the second from Green Car Journal. Its certified 238-mile range on a full charge should ease consumers' anxiety about being stranded. The Bolt comes to market, beginning in California, at least one year ahead of the Tesla Model 3. Both are in the same price range -- about $30,000 or slightly less after the $7,500 federal tax credit. "We have six now, and four are already sold. Mid-December is the target week for when we get any more," said Brian Satterlund, new car sales manager at Ron Tonkin Chevrolet in Portland, Ore., which has more public charging stations per capita than any U.S. city. About 1,100 miles south in Redwood City, Calif., about 40 customers have preordered Bolts, according to Michael Little, a sales consultant at Boardwalk Chevrolet. "Those people have paid a $1,000 deposit that holds your place in line," Little said. "We're expecting to receive 39 Bolts the week of Nov. 28 and another 14 on Dec. 12." California alone accounted for 54.5%, or 62,119, of the plug-in electric vehicles sold in 2015, according to hybridcars.com. The nation's largest state also has its own EV tax credits -- $2,500 for battery electrics and $1,500 for plug-in hybrids. Dan Sperling, founding director of the University of California-Davis Institute for Transportation Studies, said the industry's letter to the Trump transition team should not be interpreted as a plea to drop emission or fuel economy standards altogether. These are global companies, and China and Europe are moving forward with their incentives for non-gas-burning vehicles. Whatever the Trump administration does, the rest of the world won't abandon the Paris Agreement to reduce the global growth of carbon emissions. "The industry has made a massive investment in electric vehicles," Sperling said. "While some would prefer to slow it down, most companies are going to continue along that path." 
